,User-ID,ISBN,Book-Rating
871814,210959,0805062971,9
871815,210959,0805210407,8
871823,210959,0843950404,10
871909,211041,0060928336,9
871913,211041,0385503822,9
871915,211041,0399148817,9
871918,211041,0553800973,7
871922,211041,0786868015,7
871923,211041,0821769367,7
872002,211098,0312185863,5
872004,211098,0312203039,5
872006,211098,0312265840,5
872012,211098,0425191184,2
872015,211098,0451178599,5
872018,211098,0394572300,8
872020,211098,0743211375,5
872022,211098,0805063889,7
872053,211137,0061000043,5
872056,211137,006250746X,7
872069,211137,0345465083,8
872070,211137,0394740181,7
872071,211137,0446600253,9
872074,211137,0451522222,5
872082,211137,0553351397,6
872094,211137,0743211995,9
872130,211152,0310209307,5
872131,211152,0312278586,10
872136,211152,0399144463,10
872140,211152,0553280589,5
872143,211152,074322535X,10
872144,211152,0743237188,8
872145,211152,0786862572,8
872146,211152,0786866020,10
872156,211152,0964631601,10
872157,211152,096463161X,10
872162,211152,1579546463,10
872163,211152,1579549586,10
872186,211176,0316779989,10
872190,211176,0439139597,9
872192,211176,0374384436,5
872195,211176,061815082X,5
872197,211176,0679445315,4
872225,211212,0679722769,5
872252,211231,0345353145,9
872256,211231,0517703963,8
872261,211231,0765349671,10
872265,211231,0425131769,9
872278,211231,0451210638,10
872283,211231,055310666X,7
872284,211231,0553801376,5
872293,211231,0671673653,10
872339,211264,0425122956,7
872352,211264,0761121323,10
872392,211288,0385421982,5
872412,211288,0553278002,9
872413,211288,0553560441,8
872415,211288,0060263857,5
872422,211288,0671888587,5
872436,211288,0671867156,10
872444,211288,0743412028,10
872445,211288,078686219X,7
872468,211303,0140258795,8
872484,211303,0449223833,7
872487,211303,0671250671,5
872492,211303,0345413881,7
872548,211344,0060929596,8
872551,211344,0060928336,8
872552,211344,0060973617,8
872553,211344,0060517794,7
872560,211344,0802713432,9
872562,211344,0141301155,8
872566,211344,0312291639,8
872580,211344,0345346904,9
872593,211344,0380731797,5
872594,211344,0380731800,8
872597,211344,0380791994,8
872598,211344,038081658X,8
872599,211344,0380976498,7
872602,211344,038533303X,7
872603,211344,0385508417,7
872606,211344,0393324826,9
872608,211344,1573226122,8
872616,211344,0440439884,8
872617,211344,0440944597,7
872625,211344,0446670111,7
872626,211344,0375503315,8
872652,211344,0553280643,9
872656,211344,0679417796,8
872657,211344,0553573985,9
872662,211344,0590477412,6
872664,211344,0590483455,6
872665,211344,0590494465,6
872671,211344,0671013955,7
872678,211344,0743486226,8
872688,211344,0679723110,8
872689,211344,0679744398,5
872690,211344,0684853205,8
872697,211344,0763618292,7
872698,211344,0767902890,8
872703,211344,0812515285,10
872713,211344,0375507124,6
872734,211351,0061093343,9
872748,211351,0399147195,7
872751,211351,0385306024,5
872752,211351,0385315236,5
872754,211351,0440416248,6
872757,211351,0618526412,10
872758,211351,0679401385,8
872763,211351,055314717X,5
872776,211351,0553582747,9
872785,211351,0684848961,6
872810,211353,0451205146,10
872814,211353,0842321942,10
872819,211360,0316603570,8
872822,211360,0525947698,9
872824,211360,0553802496,8
872825,211360,0553803077,4
872826,211360,055328942X,9
872827,211360,0345413881,7
872903,211426,0060256664,10
872914,211426,0060936231,7
872919,211426,0060973897,8
872921,211426,0060976241,9
872932,211426,0060915544,8
872955,211426,0525244581,9
872961,211426,0142000663,7
872964,211426,0525934960,9
872975,211426,1878448900,7
872987,211426,0140440046,8
872992,211426,0140441212,9
873011,211426,015100692X,8
873084,211426,0394534433,10
873092,211426,0394498216,8
873095,211426,0345304225,7
873101,211426,0394558235,10
873108,211426,0345379330,8
873111,211426,0679405283,10
873118,211426,0679441018,9
873119,211426,0449904067,8
873142,211426,0345463153,5
873155,211426,0380002558,10
873160,211426,0064401847,10
873162,211426,0380599236,6
873166,211426,0380715309,8
873196,211426,0385474016,8
873229,211426,0394800168,10
873231,211426,0394800389,10
873296,211426,0440226198,10
873331,211426,0679454454,8
873357,211426,0449908100,8
873359,211426,0451161351,7
873376,211426,0451167783,7
873399,211426,0553213504,7
873405,211426,0451524497,5
873415,211426,0452264464,10
873428,211426,0486277828,9
873509,211426,0553212451,7
873518,211426,0553213512,9
873543,211426,0060958324,7
873552,211426,0517580497,9
873563,211426,0679417796,8
873584,211426,055328942X,10
873600,211426,0451180232,8
873603,211426,0451188462,8
873613,211426,0671822209,7
873653,211426,0679721886,9
873679,211426,0684848783,7
873697,211426,0691017840,8
873745,211426,080410526X,9
873749,211426,0399135782,7
873803,211426,0892550147,8
873880,211430,0060934417,9
873904,211430,067087311X,8
873913,211430,0312195516,9
873935,211430,0375703055,7
873941,211430,0679432477,7
873949,211430,0553109588,9
873954,211430,0385474016,9
873980,211430,0446519081,9
874065,211430,0767903382,8
874075,211430,0805063889,9
874195,211460,0553572350,10
874196,211460,055357258X,10
874233,211460,3404143744,8
874274,211460,360893541X,10
874298,211491,0140481346,9
874300,211491,0876855575,7
874311,211500,015600710X,9
874312,211500,0316788228,8
874314,211500,0688180639,7
874315,211500,0380809362,9
874427,211610,2253150711,9
874428,211610,2253152846,8
874465,211610,2742743537,8
874475,211610,8420441708,8
874643,211770,0060391626,10
874644,211770,0060915544,8
874651,211770,0374100128,2
874652,211770,0679442790,8
874653,211770,0440213525,7
874658,211770,0486278042,10
874660,211770,0553274325,9
874664,211770,0671568175,8
874714,211847,0140291091,8
874784,211847,0440127793,8
874827,211847,0679721037,10
874851,211847,0312278675,9
874918,211894,0060528370,9
874919,211894,0060938455,10
874921,211894,0399148582,7
874922,211894,0525947647,8
874936,211919,0020633505,5
874945,211919,0060256737,10
874952,211919,0060950536,10
874998,211919,0316788228,8
875002,211919,0345388771,10
875036,211919,0679886370,6
875037,211919,0380722704,10
875070,211919,0399144463,3
875079,211919,0440204887,6
875091,211919,0440508509,10
875092,211919,0440508975,10
875111,211919,0449003701,5
875128,211919,0452281881,6
875136,211919,0425176487,5
875159,211919,006440188X,10
875167,211919,0671015648,9
875168,211919,0671027344,7
875183,211919,0671795988,5
875205,211919,068483376X,10
875221,211919,0743418166,9
875241,211919,0811802981,10
875243,211919,0811818276,10
875268,211919,0873523792,10
875273,211919,0811812308,10
875282,211919,0895773783,10
875288,211919,0898799112,8
875332,211919,1885211155,8
875351,211929,0671692674,6
875369,211937,0449912051,7
875370,211937,0394498216,9
875373,211937,0385336179,9
875374,211937,0446360856,9
875377,211937,067168972X,8
875391,211944,0440224764,8
875398,211944,0385497466,9
875399,211944,038550120X,9
875401,211944,0743206061,9
875403,211944,0821767089,9
875420,211961,0064400026,10
875421,211961,0064400034,10
875422,211961,0064400042,10
875423,211961,0064400050,10
875424,211961,0064400069,10
875425,211961,0064400077,10
875426,211961,0064400085,10
875427,211961,006440031X,10
875432,211961,0312195516,8
875454,211961,0804108749,8
875472,211971,0380715929,5
875582,212002,3442726247,8
875626,212027,0446672351,7
875628,212027,0670891770,7
875656,212057,0312278586,8
875657,212057,0375501347,6
875658,212057,0385319673,8
875661,212057,0440221919,8
875704,212088,0439139597,10
875705,212088,043935806X,10
875747,212088,344244392X,10
875797,212109,006098726X,10
875802,212109,0679432469,9
875804,212109,0679753338,9
875805,212109,0679753834,9
875808,212109,1573223425,2
875813,212124,006103102X,8
875814,212124,0060519134,8
875821,212124,0553578359,9
875823,212124,0553583573,9
875831,212130,0425092178,8
875832,212130,0425121259,8
875833,212130,0425132951,5
875834,212130,0399137734,8
875835,212130,0399139710,6
875837,212130,0451205421,5
875838,212130,0451195663,6
875839,212130,0553284118,8
875862,212142,0060958014,7
875864,212142,0743446291,8
875867,212142,0060391448,8
875868,212142,0060915544,8
875870,212142,0590433466,10
875882,212142,0345342569,10
875886,212142,0380791978,10
875887,212142,0380791986,9
875888,212142,0552998001,8
875890,212142,0385720955,8
875892,212142,0385721676,10
875897,212142,044020562X,9
875898,212142,0515110973,10
875905,212142,0446522252,10
875906,212142,0446692298,10
875907,212142,0099143712,8
875910,212142,0609801279,7
875912,212142,0451209907,8
875915,212142,0553102338,5
875922,212142,0671898841,7
875923,212142,080411935X,8
875927,212142,0689704208,10
875938,212142,1400031362,10
875939,212142,037542217X,10
876108,212226,0345435249,7
876109,212226,0449208109,5
876110,212226,0440984459,5
876119,212240,0380708213,10
876122,212240,0553269828,7
876129,212252,0312313810,5
876132,212252,0345422392,5
876133,212252,0440241413,10
876134,212252,0440241812,10
876137,212252,0345351525,10
876140,212252,034538475X,10
876142,212252,0345404319,10
876144,212252,0345409671,10
876147,212252,0767908198,8
876152,212260,0060248025,10
876155,212260,0380432811,8
876158,212260,076790592X,10
876159,212260,0399144463,10
876160,212260,1573226122,8
876163,212260,0440219078,10
876167,212260,0553246895,8
876170,212260,0671872001,9
876174,212260,0786913886,6
876176,212260,0812571290,6
876198,212275,0375800387,8
876205,212275,067982412X,8
876209,212275,0679866957,5
876258,212328,0312195516,7
876261,212328,0345342569,7
876262,212328,0345362861,10
876264,212328,038070613X,6
876265,212328,0394571029,8
876266,212328,0804105820,8
876273,212328,0449213943,9
876275,212328,0451458311,6
876286,212328,0553353896,8
876289,212328,0590425919,7
876293,212328,0671721291,10
876296,212328,0740718398,10
876299,212328,0803283598,7
876302,212328,0836218353,10
876304,212328,0875421849,10
876305,212328,0875421369,6
876350,212357,0061057894,10
876351,212357,0061057908,10
876353,212357,0684195976,10
876371,212385,0394589424,8
876374,212385,042513329X,7
876375,212385,0425142485,8
876380,212385,0374117349,8
876381,212385,0374234574,7
876383,212385,0449002411,7
876385,212385,0345454073,9
876387,212385,0449227812,3
876388,212385,0449227847,6
876390,212385,044922788X,4
876393,212385,0553288342,9
876394,212385,0385413041,9
876396,212385,0804108749,6
876430,212411,0345435796,7
876442,212411,0452282195,4
876443,212411,0385721676,4
876444,212411,0446612510,7
876445,212411,0316602051,8
876446,212411,0316603287,6
876462,212416,0743469801,10
876478,212427,0451191013,7
876479,212427,0553089218,8
876482,212427,0684841185,7
876483,212427,0679746048,7
876494,212439,0061054143,5
876495,212439,0679450408,7
876496,212439,0345415000,8
876498,212439,0425153975,7
876499,212439,0671741195,8
876500,212439,0446607339,8
876501,212439,0449223604,9
876542,212467,0553583956,7
876551,212467,0515119644,5
876558,212467,0553106163,8
876559,212467,0553581554,8
876566,212467,0671568833,8
876573,212467,0446607207,5
876610,212467,1551665743,5
876617,212467,1558744029,5
876632,212467,1558746986,5
876633,212467,1558747028,5
876634,212467,1558747060,10
876635,212467,1558747109,10
876665,212467,1576734749,10
876722,212497,1573227358,10
876753,212568,0425186865,8
876754,212568,044023722X,9
876756,212568,0425193896,8
876758,212568,0446610127,5
876760,212568,0451208188,9
876762,212568,0515128821,8
876763,212568,0399149422,6
876764,212568,0553579274,5
876793,212591,0385316348,8
876811,212607,0425174271,9
876813,212607,0553576623,8
876818,212607,0449003787,8
876858,212628,0345315715,9
876860,212628,0345338588,9
876862,212628,0345423496,8
876864,212628,0380708744,8
876874,212628,0425158632,8
876875,212628,0425080021,9
876876,212628,0441328008,8
876883,212628,0140043128,9
876888,212628,0553348981,7
876891,212628,0553277839,7
876892,212628,0553286285,8
876898,212628,0140707344,7
876913,212631,0425190641,8
876914,212631,0425188787,9
876915,212631,0425191729,9
876917,212631,0553575279,8
876924,212636,0380005239,9
876975,212645,0064407667,8
877100,212645,0380719223,10
877192,212645,0740704818,10
877367,212697,0380005239,8
877368,212697,0448095076,4
877369,212697,0553272586,9
877370,212697,0590477412,6
877371,212697,0590483447,5
877372,212697,0590483463,5
877373,212697,0590494465,5
877375,212697,0590568795,3
877377,212697,0684803968,10
877383,212719,039914787X,3
877384,212719,0446605484,8
877385,212719,0316693235,8
877387,212719,0671026704,5
877439,212775,0151002517,9
877441,212775,0312195516,5
877442,212775,0375705856,8
877443,212775,0525934251,8
877469,212797,0425107469,10
877472,212797,0440234948,6
877474,212797,0449002411,8
877477,212797,0451092163,8
877482,212797,0670846503,7
877484,212797,0451172817,8
877485,212797,0670855030,9
877486,212797,0670868361,8
877487,212797,0525941908,8
877489,212797,0451196716,8
877490,212797,0451197879,8
877491,212797,0451201744,9
877495,212797,055323336X,8
877498,212797,0553284118,9
877500,212797,0553106651,9
877501,212797,0553801376,9
877503,212797,0684853507,8
877506,212797,0765340747,8
877507,212797,0843950463,9
877513,212798,0451451538,8
877514,212798,055309503X,10
877519,212798,0836267451,9
877622,212835,0786862564,9
877625,212835,0842329153,9
877626,212835,0842329161,9
877627,212835,0842332286,9
877631,212835,1567184855,4
877652,212847,0345316002,8
877657,212847,0670818577,7
877659,212847,0679764925,5
877661,212847,0786884142,7
877665,212849,0061097314,9
877666,212849,0312421001,8
877667,212849,0670691992,8
877669,212849,0425191729,8
877670,212849,044024126X,7
877671,212849,0385511612,8
877672,212849,0679454454,8
877673,212849,0449219410,8
877674,212849,0449221180,8
877677,212849,0553279378,10
877681,212849,067102423X,9
877683,212849,0743225708,8
877685,212849,1573220221,9
877689,212853,0312995423,9
877692,212853,0385337116,7
877693,212853,0765349671,9
877702,212853,0743486226,6
877711,212859,0060191821,9
877712,212859,0061090808,8
877713,212859,0061093491,7
877719,212859,0345434471,8
877721,212859,0440225450,6
877722,212859,0440235391,8
877724,212859,0449000877,8
877725,212859,0451185110,7
877727,212859,0451208811,7
877728,212859,0451210158,8
877729,212859,0553275852,8
882599,212915,0060176156,6
882602,212915,0688117619,8
882604,212915,0786861347,4
882618,212923,0060509392,7
882627,212923,0060934417,10
882629,212923,0060517794,5
882656,212923,1878448900,8
882685,212923,0312263120,8
882730,212923,0373250266,10
882739,212923,0375701214,6
882742,212923,0375504613,7
882746,212923,0375726012,10
882753,212923,038072362X,6
882754,212923,0399142991,10
882755,212923,0380765454,7
882774,212923,0385319037,9
882785,212923,1400030927,6
882788,212923,0385503954,10
882789,212923,037541309X,10
882825,212923,0399148027,8
882839,212923,0440235391,10
882849,212923,0446394521,10
882867,212923,0618526412,10
882874,212923,0449221490,10
882886,212923,0525945210,7
882895,212923,0515134368,2
882927,212923,055357230X,6
882959,212923,0743486226,10
882982,212923,0679432469,10
882996,212923,0679436448,10
882998,212923,0679445315,4
883067,212923,080411868X,10
883068,212923,0679426159,10
883110,212923,1400031362,8
883111,212923,037542217X,7
883142,212923,1573220221,10
883177,212965,0060092963,5
883190,212965,0312244266,5
883235,212965,0373240007,7
883247,212965,0373270917,10
883265,212965,0373483503,9
883268,212965,0373483899,10
883288,212965,0373834365,7
883291,212965,0380753006,9
883292,212965,0380756269,5
883293,212965,0380757478,8
883294,212965,0671880608,10
883296,212965,0380767627,9
883309,212965,0380802309,8
883331,212965,0394740181,5
883332,212965,0425171078,10
883337,212965,0440225078,8
883342,212965,044023655X,10
883348,212965,0446516325,5
883353,212965,0449149676,6
883363,212965,0451207947,5
883373,212965,0451409892,7
883386,212965,0399141227,5
883389,212965,051512317X,5
883390,212965,0515124214,5
883391,212965,0515126772,10
883394,212965,0515128546,10
883395,212965,0515128554,10
883398,212965,0515129933,5
883404,212965,0553293168,7
883419,212965,0553583557,7
883438,212965,0743422740,9
883502,212965,0843944463,10
883532,212965,1551668084,8
883533,212965,1551668300,5
883535,212965,1551668947,5
